 389,   264.555,   280.850,     4.471,   365.410
 390,   259.555,   263.999,     7.608,   365.410
 391,   260.110,   266.221,     7.722,   365.410
 392,   258.999,   268.150,     3.928,   365.410
 393,   265.350,   270.950,     3.700,   365.410
 394,   266.850,   275.350,     7.638,   365.410
 395,   269.750,   276.777,     3.943,   365.410
 396,   271.221,   278.444,     4.099,   365.410
 397,   263.444,   272.888,     6.299,   365.293
 398,   262.333,   269.555,     8.698,   365.293
 399,   261.777,   271.550,    10.024,   365.293
 400,   266.050,   272.850,     3.570,   365.293
 401,   262.850,   268.350,     7.226,   365.293
 402,   259.555,   269.350,    10.572,   365.293
 403,   263.450,   270.750,     4.135,   365.293
 404,   267.333,   270.050,     2.642,   365.293
 405,   257.888,   267.050,    10.738,   365.146
 406,   253.999,   266.050,    11.110,   365.146
 407,   264.550,   274.850,     7.394,   365.146
 408,   255.666,   267.888,    11.156,   365.146
 409,   255.666,   269.150,     9.203,   365.146
 410,   268.250,   275.250,    10.899,   365.146
 411,   268.450,   276.050,     2.596,   365.146
 412,   272.350,   278.999,     3.101,   364.992
 413,   270.850,   280.250,    11.892,   364.992
 414,   274.750,   277.750,     4.591,   364.992
 415,   274.450,   277.950,     2.899,   364.992
 416,   269.750,   277.250,     5.756,   364.992
 417,   268.450,   276.950,     4.469,   364.992
 418,   266.850,   275.350,     6.318,   364.992
 419,   271.450,   277.350,     4.301,   364.992
 420,   269.650,   271.650,     4.081,   364.846
 421,   269.750,   272.750,     2.055,   364.846
 422,   269.950,   274.050,     5.253,   364.846
 423,   269.350,   274.350,     7.718,   364.846
 424,   266.150,   276.250,     9.233,   364.846
 425,   256.221,   274.750,    11.936,   364.846
 426,   256.221,   274.450,     3.316,   364.846
 427,   262.650,   273.150,    11.742,   364.710
 428,   268.350,   273.550,     6.735,   364.710
 429,   268.450,   278.150,    14.693,   364.710
 430,   271.350,   283.550,    10.340,   364.710
 431,   272.050,   276.850,     4.319,   364.710
 432,   272.050,   282.250,     2.710,   364.710
 433,   275.650,   281.850,     3.662,   364.710
 434,   276.150,   282.350,     8.339,   364.710
 435,   276.150,   281.850,     2.858,   364.569
 436,   263.050,   284.950,     2.573,   364.569
 437,   263.150,   269.850,     9.793,   364.569
 438,   261.777,   267.950,    13.370,   364.569
 439,   262.450,   268.650,    10.224,   364.569
 440,   262.333,   267.350,    14.388,   364.569
 441,   258.999,   271.221,    18.041,   364.569
 442,   264.555,   275.110,     6.403,   364.569
 443,   265.666,   273.999,    15.139,   364.395
 444,   267.333,   270.666,     6.196,   364.395
 445,   263.999,   274.555,    12.890,   364.395
 446,   266.777,   274.555,    14.248,   364.395
 447,   261.777,   271.777,    13.877,   364.395
 448,   265.666,   272.333,     6.937,   364.395
 449,   262.333,   272.333,    15.151,   364.395
 450,   265.666,   277.888,    15.442,   364.138
 451,   273.850,   283.250,     7.695,   364.138
 452,   276.777,   281.450,     6.934,   364.138
 453,   270.550,   277.450,     6.181,   364.138
 454,   271.050,   279.950,    16.080,   364.138
 455,   272.450,   282.150,    14.338,   364.138
 456,   273.350,   279.550,     7.516,   364.138
 457,   272.150,   282.450,    12.124,   364.138
 458,   271.650,   277.888,    13.294,   363.744
 459,   271.150,   275.550,    10.640,   363.744
 460,   269.750,   278.150,    18.210,   363.744
 461,   270.110,   278.444,    12.885,   363.744
 462,   273.450,   281.550,    20.181,   363.744
